"Id","SalePrice"
2198,129979.735870148
2199,185366.993764639
2200,175523.498791752
2201,148786.991815926
2202,223761.368469247
2203,160640.668124231
2204,185636.025488903
2205,135870.445162158
2206,157524.311973686
2207,220227.707875475
2208,251676.231463939
2209,265049.475155028
2210,115765.272573148
2211,114294.523437113
2212,117460.667762443
2213,100265.969269793
2214,153778.987218734
2215,97308.3310376673
2216,144433.354193387
2217,63313.5743531963
2218,73187.1124648667
2219,61182.6657774772
2220,74319.6170389662
2221,303326.831224376
2222,293777.280648918
2223,269332.34374871
2224,207578.317116897
2225,130175.769698382
2226,186743.972764624
2227,186876.336610272
2228,258360.007078835
2229,239629.021267853
2230,158140.368381025
2231,202168.262692432
2232,180979.016798693
2233,182618.035868875
2234,242759.696569798
2235,218002.615102276
2236,249384.463754822
2237,303972.339908905
2238,180260.66359168
2239,123251.725379746
2240,151762.241716305
2241,148272.688676519
2242,111128.429748895
2243,107587.629074312
2244,108804.650723966
2245,102897.230454577
2246,137579.886270677
2247,97796.1368818075
2248,119095.821076807
2249,122002.047828184
2250,122550.772596754
2251,140358.851471236
2252,173113.105252197
2253,159901.596486575
2254,190063.99108769
2255,197763.341047484
2256,180849.935612498
2257,216630.073850709
2258,161992.835438593
2259,185541.65721351
2260,141337.90675777
2261,200304.643250926
2262,215929.385814837
2263,407503.404402193
2264,545390.029849557
2265,181862.141995581
2266,307328.658963035
2267,368166.057105364
2268,449843.340318401
2269,164309.56840774
2270,192558.383481037
2271,207069.322707276
2272,210575.856100997
2273,153982.349635504
2274,188809.744962296
2275,175641.196779353
2276,192148.209420511
2277,180360.314251873
2278,153478.855332378
2279,137832.998849108
2280,115118.302183064
2281,165497.766340764
2282,172876.297654722
2283,102222.33096988
2284,109839.687023864
2285,143094.754497093
2286,122871.767398394
2287,353090.568250024
2288,288912.079723189
2289,339066.949024856
2290,451214.447080872
2291,328586.814443419
2292,460670.659294103
2293,457661.885556584
2294,417870.437311374
2295,548061.759344959
2296,275954.807441334
2297,339678.03932216
2298,359181.355367669
2299,350110.326930695
2300,337392.706159514
2301,320147.059611237
2302,257658.393691651
2303,262617.491945845
2304,248496.236887528
2305,198225.117368038
2306,202334.639802758
2307,210601.301849801
2308,237672.060242903
2309,309416.538752783
2310,221533.726395902
2311,208386.215676919
2312,180993.963647161
2313,179435.519725669
2314,182807.838831542
2315,175112.41531337
2316,196416.072155427
2317,191773.997948892
2318,176370.615460742
2319,183710.60333805
2320,173839.826759641
2321,227635.176714059
2322,180131.607803016
2323,178826.574518016
2324,200223.788207985
2325,203414.923541986
2326,181322.614444357
2327,205174.628366466
2328,224871.427259479
2329,197106.706076749
2330,189078.316200661
2331,340290.071167114
2332,399921.249649168
2333,321700.833497896
2334,258378.396763612
2335,289623.921662125
2336,318338.273686836
2337,183805.353865166
2338,257123.022368218
2339,223953.188522441
2340,408754.764814482
2341,208623.308920927
2342,226336.812727035
2343,221943.050963864
2344,218712.143580208
2345,224732.176309524
2346,220209.793464697
2347,196672.250302872
2348,242719.152910886
2349,188166.318358131
2350,304240.436179231
2351,265019.404986526
2352,256457.651509168
2353,259604.262301631
2354,140521.651043329
2355,149279.65543126
2356,166085.513079393
2357,191992.695228595
2358,201082.93417887
2359,129206.417725684
2360,116473.327768155
2361,140027.39921336
2362,285025.701466672
2363,140531.540374327
2364,175469.633957751
2365,224378.546361057
2366,201942.023760064
2367,231100.104316792
2368,211570.026026152
2369,215994.485528718
2370,165026.35740851
2371,164533.092367418
2372,201859.132047947
2373,306263.591423296
2374,340927.869477243
2375,236098.127207088
2376,282054.509282591
2377,336899.867852219
2378,141893.853885037
2379,200258.477649777
2380,147781.634608493
2381,168943.821367672
2382,204171.601942891
2383,203040.131026832
2384,239125.792049897
2385,158157.655024938
2386,131788.11995797
2387,135032.082568235
2388,91788.0116303555
2389,129486.32015541
2390,145685.659054824
2391,140690.0936444
2392,108679.574210792
2393,158771.695647438
2394,138383.691051612
2395,207949.330257115
2396,135612.92140597
2397,209562.866479689
2398,123769.760815304
2399,71602.8337276655
2400,72844.8601045206
2401,127435.711593776
2402,136171.810857128
2403,144157.687564885
2404,144326.012064093
2405,153185.347722842
2406,131759.199943286
2407,113559.57139327
2408,148976.013110911
2409,113535.760792205
2410,171718.439650175
2411,115680.438937881
2412,144574.981110209
2413,132233.675212531
2414,150240.148807792
2415,131998.095154728
2416,119724.815133439
2417,123298.40710255
2418,129736.194290098
2419,135448.574811223
2420,124127.831679076
2421,139707.958967357
2422,113806.901848994
2423,115391.870985017
2424,159378.593804604
2425,238621.543411735
2426,145595.790769473
2427,118806.748178977
2428,185495.053806815
2429,112139.777808715
2430,126939.724758788
2431,114753.916605965
2432,145084.570113441
2433,139083.203861201
2434,145646.704177372
2435,150530.821450883
2436,111301.045429479
2437,114308.229521837
2438,118236.293769451
2439,99896.560184923
2440,122954.765202205
2441,90528.5853369456
2442,98500.2293689061
2443,107821.741181178
2444,134197.572300678
2445,87302.9276194198
2446,127017.854607208
2447,167735.077737049
2448,129140.162544494
2449,120520.619277807
2450,139819.237150855
2451,138093.465084054
2452,173530.530948589
2453,91487.9316165605
2454,131119.988547822
2455,130778.070021994
2456,134443.955414754
2457,137974.766866594
2458,135313.561856029
2459,108400.504600451
2460,148233.916627475
2461,127248.289346425
2462,137704.877176128
2463,129839.922067955
2464,167948.863941062
2465,131567.875497244
2466,122460.717159093
2467,131987.296334541
2468,90878.4383638561
2469,87264.6330758711
2470,188136.039512523
2471,191702.584953855
2472,167057.259770681
2473,132409.428671977
2474,107122.763124539
2475,209821.981203532
2476,126108.176225077
2477,118826.581715675
2478,164014.442275903
2479,118764.467583593
2480,138898.295177763
2481,122579.078708181
2482,121373.12539764
2483,111550.202025447
2484,126087.319813663
2485,127422.292713744
2486,158094.987235326
2487,192564.755844542
2488,157956.662896238
2489,149932.029596253
2490,144177.328841009
2491,87192.845907363
2492,191775.665330782
2493,149816.472496086
2494,151134.38946021
2495,92390.5217884072
2496,233663.770690799
2497,152276.709287534
2498,115203.19292843
2499,82329.2639821842
2500,116132.832161939
2501,129952.896096027
2502,126017.093647867
2503,104716.764996661
2504,182553.310462258
2505,224693.186349146
2506,244773.923622323
2507,287237.683656389
2508,245013.754412532
2509,224183.811860409
2510,232125.07045037
2511,179058.838775714
2512,198615.887777239
2513,229351.220764119
2514,264110.59631664
2515,154793.929369915
2516,179726.63787205
2517,147355.457345222
2518,159192.844378082
2519,230638.347803263
2520,221099.969889983
2521,185886.888923864
2522,226400.42220282
2523,121867.26401645
2524,140106.801194944
2525,140976.245080343
2526,150201.350714373
2527,129906.208803066
2528,124197.005802423
2529,145880.01698169
2530,127002.466221061
2531,236506.13269608
2532,229532.735156707
2533,197936.92178716
2534,229846.17160485
2535,279310.946962874
2536,239899.824859102
2537,236374.115797101
2538,180339.741762307
2539,184758.68262449
2540,177060.418581644
2541,184561.270188507
2542,164890.706886931
2543,127750.932148719
2544,123997.949307529
2545,129362.100213047
2546,136905.512693045
2547,138065.933509756
2548,141144.375300224
2549,160439.497393253
2550,887321.301515961
2551,147919.504449595
2552,124185.633995537
2553,69116.2460184784
2554,87663.8091072921
2555,113847.618535432
2556,101688.616202302
2557,105961.532512363
2558,125191.122987284
2559,153131.418884039
2560,170239.475816355
2561,161466.113564793
2562,131074.808756953
2563,154412.320422629
2564,206172.229091733
2565,143127.150729755
2566,178191.416097406
2567,162045.545712908
2568,216687.340256239
2569,215094.005810054
2570,112303.074207
2571,205627.096652852
2572,151621.402362728
2573,240253.882909207
2574,262516.783276323
2575,133096.147251265
2576,124048.758174245
2577,143931.333647968
2578,84993.9703531427
2579,70984.0533882566
2580,77414.4526951617
2581,90752.0172135848
2582,78768.5572829968
2583,274608.932934665
2584,161236.388755065
2585,186712.880462125
2586,223529.617386382
2587,200968.718397633
2588,145006.469612239
2589,143149.747548042
2590,195232.798005021
2591,193426.051630341
2592,200334.102078362
2593,246746.321623601
2594,185154.99931308
2595,212915.785898383
2596,280657.930294371
2597,187157.945407444
2598,271190.288244646
2599,351682.574064477
2600,138396.999759998
2601,137933.388641533
2602,84115.5862057216
2603,100405.579295956
2604,85944.4834788786
2605,81576.6640573458
2606,147898.380964293
2607,200750.052598067
2608,207987.616949366
2609,165997.50089065
2610,99084.2724316268
2611,132797.210258422
2612,149643.957183606
2613,122795.910845006
2614,116983.174214505
2615,163397.136489822
2616,144018.735687908
2617,186068.958691363
2618,218980.877515854
2619,185382.086361636
2620,195430.340965945
2621,172441.906385853
2622,186625.458981482
2623,240299.898459411
2624,297282.154316616
2625,266400.403918571
2626,171138.174881583
2627,171930.629474958
2628,477670.723886392
2629,555886.506131887
2630,390563.40921131
2631,523383.079634653
2632,421054.346331211
2633,305826.968069802
2634,420909.18415965
2635,144863.843946575
2636,185889.994496942
2637,174000.779786796
2638,269699.480406954
2639,200022.305585182
2640,150259.407029515
2641,113564.804184735
2642,178339.116377179
2643,103162.704652462
2644,120198.224214675
2645,102961.017643656
2646,97389.1863969738
2647,106072.176981356
2648,147131.291239907
2649,141832.226239009
2650,140675.778553561
2651,150761.902403651
2652,406473.826876839
2653,263346.106444021
2654,258602.030684856
2655,412133.590321287
2656,318896.674370055
2657,352505.619992369
2658,318783.358571258
2659,288602.623647099
2660,358591.126738112
2661,339853.890449616
2662,368283.106291423
2663,288260.521385531
2664,300031.345608094
2665,367512.435190918
2666,298701.217576446
2667,170464.848372873
2668,176409.922647997
2669,174627.48340436
2670,263042.294841617
2671,177922.196864135
2672,188305.054577317
2673,199119.140833178
2674,193216.251032013
2675,169271.465068379
2676,191579.364198507
2677,198155.729607448
2678,224570.318864737
2679,283481.794684578
2680,299857.155284895
2681,409742.393925597
2682,328456.410422467
2683,576523.245201789
2684,316622.788115476
2685,319562.081380255
2686,251425.35852738
2687,294177.289195761
2688,209438.234757262
2689,216915.383281168
2690,420354.598188002
2691,196237.870913688
2692,151111.3481552
2693,192069.787048037
2694,143775.214974732
2695,190229.871892541
2696,182448.471162351
2697,190325.57735021
2698,206770.115852591
2699,174027.511366094
2700,157268.194605325
2701,167108.979222433
2702,130061.412940575
2703,115736.728754523
2704,147923.955718837
2705,123037.152970978
2706,112431.323864814
2707,128370.117845507
2708,126785.307996306
2709,96876.3732594852
2710,118695.713987385
2711,319899.52566911
2712,368912.947294586
2713,181641.70620608
2714,151277.325668281
2715,173486.088386111
2716,142871.94893597
2717,200708.180863501
2718,232356.103237371
2719,160278.793751667
2720,180377.088762041
2721,138411.338653155
2722,172254.377615333
2723,151913.964845854
2724,119242.414734868
2725,125180.082192669
2726,142754.816301248
2727,203727.112100265
2728,173413.024090119
2729,142045.202604534
2730,141436.738260843
2731,113907.109937794
2732,123442.027033983
2733,152330.408184423
2734,149041.12066153
2735,134018.873487437
2736,139489.044651823
2737,116803.743316838
2738,130261.942219101
2739,150287.439068526
2740,126339.277611052
2741,144356.662377084
2742,157092.56071288
2743,150081.030693887
2744,155346.742027347
2745,146280.521976279
2746,135807.774795634
2747,135228.732355846
2748,120180.401643367
2749,130931.369839415
2750,125838.212145401
2751,135874.128463929
2752,197853.925656498
2753,159825.532424907
2754,274642.477646641
2755,128126.291913776
2756,82768.5949657503
2757,73717.95940006
2758,92023.9994129991
2759,148432.609949193
2760,131263.930611735
2761,138961.25011674
2762,134732.253935205
2763,193361.571413287
2764,137712.697988357
2765,236462.01425808
2766,88107.7073098511
2767,88764.7080151295
2768,121351.290937339
2769,134946.492424403
2770,137857.014868884
2771,111456.597444808
2772,116368.430409324
2773,159807.010064037
2774,139515.307050331
2775,110847.885487825
2776,136889.009540519
2777,172541.759822671
2778,99833.0040093292
2779,113732.562642723
2780,98786.1389267235
2781,78154.3721161274
2782,97197.5387532507
2783,95489.2066192031
2784,118484.084929949
2785,125867.253682345
2786,62284.1176253771
2787,116137.560021843
2788,75106.6642385586
2789,178948.047869912
2790,87390.1681982885
2791,114385.770256334
2792,49320.0557958728
2793,95039.8465619996
2794,104001.17872276
2795,124151.806113909
2796,97923.6765109986
2797,203171.20497752
2798,123291.193865965
2799,107120.894524162
2800,76062.8495546373
2801,98007.0986973224
2802,131784.978465762
2803,159496.337436542
2804,113714.41968836
2805,80603.523339893
2806,87852.4995545284
2807,170862.26169923
2808,139286.445270706
2809,123320.432838781
2810,127849.97642218
2811,159828.225790823
2812,159723.499729441
2813,149859.360143377
2814,159604.691168248
2815,100082.380313338
2816,215180.640703693
2817,149845.212819301
2818,129581.065031192
2819,182806.547063809
2820,138742.278837364
2821,117786.407087285
2822,169183.634590781
2823,361860.244749048
2824,177980.969533707
2825,134536.028481066
2826,125700.652236853
2827,130198.04179088
2828,239009.968390851
2829,186161.54324847
2830,217415.985737146
2831,186968.081385765
2832,232905.936878812
2833,284940.96002474
2834,208060.557048224
2835,218367.639255481
2836,191893.885882701
2837,165880.530236632
2838,148157.942293789
2839,179393.062960586
2840,209460.914784479
2841,204841.073359124
2842,224992.170925037
2843,147542.678326504
2844,171721.893552521
2845,118034.569862762
2846,214805.474346553
2847,214498.688085045
2848,227644.455532129
